tau,n_accepted,pct_accepted,af_sensitivity,af_accepted,noise_rejection_rate,noise_rejected,noise_accepted,noise_fp_rate,nsr_fp_rate,nsr_accepted
0.5376884422110553,1332,83.14606741573034,0.784471218206158,586,0.4660633484162896,103,118,0.6779661016949152,0.0915032679738562,612
0.542713567839196,1330,83.02122347066168,0.7831325301204819,585,0.47058823529411764,104,117,0.6752136752136753,0.0915032679738562,612
0.5477386934673367,1329,82.95880149812734,0.7831325301204819,585,0.4751131221719457,105,116,0.6724137931034483,0.0915032679738562,612
0.5527638190954774,1323,82.58426966292134,0.7817938420348058,584,0.49321266968325794,109,112,0.6607142857142857,0.0915032679738562,612
0.5577889447236181,1321,82.45942571785268,0.7804551539491299,583,0.497737556561086,110,111,0.6666666666666666,0.0915032679738562,612
0.5628140703517588,1317,82.20973782771536,0.7751004016064257,579,0.497737556561086,110,111,0.6666666666666666,0.0915032679738562,612
0.5678391959798995,1315,82.0848938826467,0.7751004016064257,579,0.5067873303167421,112,109,0.6605504587155964,0.0915032679738562,612
0.5728643216080402,1314,82.02247191011236,0.7751004016064257,579,0.5067873303167421,112,109,0.6605504587155964,0.0915032679738562,612
0.577889447236181,1313,81.96004993757803,0.7751004016064257,579,0.5113122171945701,113,108,0.6574074074074074,0.0915032679738562,612
0.5829145728643216,1310,81.77278401997503,0.7751004016064257,579,0.5203619909502263,115,106,0.6509433962264151,0.09001636661211129,611
0.5879396984924623,1307,81.58551810237203,0.7737617135207496,578,0.5294117647058824,117,104,0.6442307692307693,0.09001636661211129,611
0.592964824120603,1304,81.39825218476904,0.7710843373493976,576,0.5339366515837104,118,103,0.6504854368932039,0.09001636661211129,611
0.5979899497487438,1301,81.21098626716604,0.7684069611780455,574,0.5384615384615384,119,102,0.6470588235294118,0.09001636661211129,611
0.6030150753768845,1298,81.02372034956305,0.7670682730923695,573,0.5475113122171946,121,100,0.64,0.09001636661211129,611
0.6080402010050251,1294,80.77403245942571,0.7643908969210174,571,0.5565610859728507,123,98,0.6326530612244898,0.09001636661211129,611
0.6130653266331658,1292,80.64918851435705,0.7617135207496654,569,0.5565610859728507,123,98,0.6326530612244898,0.09001636661211129,611
0.6180904522613065,1290,80.52434456928839,0.7590361445783133,567,0.5565610859728507,123,98,0.6326530612244898,0.09001636661211129,611
0.6231155778894473,1288,80.39950062421973,0.7576974564926372,566,0.5610859728506787,124,97,0.6288659793814433,0.09001636661211129,611
0.628140703517588,1283,80.08739076154806,0.7550200803212851,564,0.5746606334841629,127,94,0.6170212765957447,0.09001636661211129,611
0.6331658291457286,1282,80.02496878901373,0.7536813922356091,563,0.5746606334841629,127,94,0.6170212765957447,0.09001636661211129,611
0.6381909547738693,1280,79.90012484394506,0.7523427041499331,562,0.579185520361991,128,93,0.6236559139784946,0.09001636661211129,611
0.6432160804020101,1278,79.7752808988764,0.751004016064257,561,0.583710407239819,129,92,0.6195652173913043,0.09001636661211129,611
0.6482412060301508,1276,79.65043695380774,0.751004016064257,561,0.5927601809954751,131,90,0.6111111111111112,0.09001636661211129,611
0.6532663316582915,1229,76.71660424469412,0.7028112449799196,525,0.6380090497737556,141,80,0.5625,0.08852459016393442,610
0.6582914572864321,1228,76.6541822721598,0.7014725568942436,524,0.6380090497737556,141,80,0.5625,0.08852459016393442,610
0.6633165829145728,1227,76.59176029962546,0.7001338688085676,523,0.6380090497737556,141,80,0.5625,0.08852459016393442,610
0.6683417085427136,1227,76.59176029962546,0.7001338688085676,523,0.6380090497737556,141,80,0.5625,0.08852459016393442,610
0.6733668341708543,1221,76.21722846441948,0.6961178045515395,520,0.6515837104072398,144,77,0.5454545454545454,0.08852459016393442,610
0.678391959798995,1214,75.78027465667915,0.6907630522088354,516,0.665158371040724,147,74,0.527027027027027,0.08852459016393442,610
0.6834170854271356,1210,75.53058676654182,0.6880856760374833,514,0.6742081447963801,149,72,0.5138888888888888,0.08852459016393442,610
0.6884422110552764,1207,75.34332084893882,0.6867469879518072,513,0.6832579185520362,151,70,0.5,0.08852459016393442,610
0.6934673366834171,1203,75.09363295880149,0.6840696117804551,511,0.6877828054298643,152,69,0.4927536231884058,0.08866995073891626,609
0.6984924623115578,1199,74.84394506866417,0.6813922356091031,509,0.6968325791855203,154,67,0.47761194029850745,0.08866995073891626,609
0.7035175879396985,1195,74.59425717852685,0.6760374832663989,505,0.6968325791855203,154,67,0.47761194029850745,0.08866995073891626,609
0.7085427135678392,1188,74.15730337078652,0.6706827309236948,501,0.7058823529411765,156,65,0.46153846153846156,0.08881578947368421,608
0.7135678391959799,1182,73.78277153558052,0.6666666666666666,498,0.7149321266968326,158,63,0.4603174603174603,0.08881578947368421,608
0.7185929648241206,1175,73.3458177278402,0.6626506024096386,495,0.7194570135746606,159,62,0.45161290322580644,0.08760330578512397,605
0.7236180904522613,1172,73.1585518102372,0.6586345381526104,492,0.7194570135746606,159,62,0.45161290322580644,0.08760330578512397,605
0.7286432160804021,1170,73.03370786516854,0.6559571619812584,490,0.7194570135746606,159,62,0.45161290322580644,0.08760330578512397,605
0.7336683417085427,1167,72.84644194756554,0.6519410977242303,487,0.7194570135746606,159,62,0.45161290322580644,0.08760330578512397,605
0.7386934673366834,1162,72.53433208489388,0.6465863453815262,483,0.7239819004524887,160,61,0.45901639344262296,0.08760330578512397,605
0.7437185929648241,1160,72.40948813982521,0.643908969210174,481,0.7239819004524887,160,61,0.45901639344262296,0.08760330578512397,605
0.7487437185929648,1154,72.03495630461923,0.6385542168674698,477,0.7330316742081447,162,59,0.4745762711864407,0.08760330578512397,605
0.7537688442211056,1148,71.66042446941323,0.6318607764390897,472,0.7375565610859729,163,58,0.46551724137931033,0.08760330578512397,605
0.7587939698492463,1143,71.34831460674157,0.6278447121820616,469,0.7420814479638009,164,57,0.45614035087719296,0.08609271523178808,604
0.7638190954773869,1138,71.0362047440699,0.6238286479250335,466,0.746606334841629,165,56,0.44642857142857145,0.08623548922056384,603
0.7688442211055276,1133,70.72409488139824,0.6184738955823293,462,0.746606334841629,165,56,0.44642857142857145,0.08471760797342193,602
0.7738693467336684,1132,70.66167290886392,0.6171352074966533,461,0.746606334841629,165,56,0.44642857142857145,0.08471760797342193,602
0.7788944723618091,1128,70.4119850187266,0.6131191432396251,458,0.751131221719457,166,55,0.43636363636363634,0.08471760797342193,602
0.7839195979899498,1123,70.09987515605494,0.606425702811245,453,0.751131221719457,166,55,0.43636363636363634,0.08471760797342193,602
0.7889447236180904,1116,69.66292134831461,0.5983935742971888,447,0.755656108597285,167,54,0.42592592592592593,0.08471760797342193,602
0.7939698492462312,1110,69.28838951310861,0.5903614457831325,441,0.755656108597285,167,54,0.42592592592592593,0.08471760797342193,602
0.7989949748743719,1104,68.91385767790263,0.5836680053547524,436,0.755656108597285,167,54,0.42592592592592593,0.08471760797342193,602
0.8040201005025126,1097,68.4769038701623,0.5756358768406962,430,0.7601809954751131,168,53,0.41509433962264153,0.08471760797342193,602
0.8090452261306533,1096,68.41448189762797,0.5742971887550201,429,0.7601809954751131,168,53,0.41509433962264153,0.08471760797342193,602
0.8140703517587939,1090,68.03995006242197,0.5689424364123159,425,0.7647058823529411,169,52,0.40384615384615385,0.08485856905158069,601
0.8190954773869347,1081,67.47815230961298,0.5622489959839357,420,0.7782805429864253,172,49,0.3673469387755102,0.085,600
0.8241206030150754,1077,67.22846441947566,0.5582329317269076,417,0.7828054298642534,173,48,0.3541666666666667,0.085,600
0.8291457286432161,1069,66.729088639201,0.5475234270414994,409,0.7828054298642534,173,48,0.3541666666666667,0.085,600
0.8341708542713568,1064,66.41697877652933,0.5421686746987951,405,0.7873303167420814,174,47,0.3404255319148936,0.085,600
0.8391959798994975,1058,66.04244694132333,0.5341365461847389,399,0.7873303167420814,174,47,0.3404255319148936,0.085,600
0.8442211055276382,1046,65.29338327091136,0.5207496653279786,389,0.7918552036199095,175,46,0.32608695652173914,0.08514190317195326,599
0.8492462311557789,1040,64.91885143570538,0.5140562248995983,384,0.7918552036199095,175,46,0.32608695652173914,0.08514190317195326,599
0.8542713567839196,1035,64.60674157303372,0.5100401606425703,381,0.7963800904977375,176,45,0.3111111111111111,0.08361204013377926,598
0.8592964824120604,1029,64.23220973782772,0.5020080321285141,375,0.7963800904977375,176,45,0.3111111111111111,0.08361204013377926,598
0.864321608040201,1018,63.54556803995006,0.4899598393574297,366,0.7963800904977375,176,45,0.3111111111111111,0.08053691275167785,596
0.8693467336683417,1014,63.29588014981273,0.48460508701472554,362,0.7963800904977375,176,45,0.3111111111111111,0.08053691275167785,596
0.8743718592964824,1007,62.85892634207241,0.47523427041499333,355,0.7963800904977375,176,45,0.3111111111111111,0.08053691275167785,596
0.8793969849246231,997,62.234706616729085,0.46318607764390896,346,0.7963800904977375,176,45,0.3111111111111111,0.07899159663865546,595
0.8844221105527639,986,61.54806491885143,0.45515394912985274,340,0.8009049773755657,177,44,0.29545454545454547,0.0777027027027027,592
0.8894472361809045,978,61.04868913857678,0.4457831325301205,333,0.8054298642533937,178,43,0.3023255813953488,0.0777027027027027,592
0.8944723618090452,972,60.67415730337079,0.4431057563587684,331,0.8144796380090498,180,41,0.2926829268292683,0.07457627118644068,590
0.8994974874371859,963,60.1123595505618,0.4350736278447122,325,0.8144796380090498,180,41,0.2926829268292683,0.07325383304940375,587
0.9045226130653267,960,59.925093632958806,0.4323962516733601,323,0.8190045248868778,181,40,0.275,0.07325383304940375,587
0.9095477386934674,950,59.30087390761548,0.4243641231593039,317,0.8235294117647058,182,39,0.2564102564102564,0.07337883959044368,586
0.914572864321608,936,58.42696629213483,0.41231593038821956,308,0.832579185520362,184,37,0.24324324324324326,0.07191780821917808,584
0.9195979899497487,924,57.67790262172284,0.4029451137884873,301,0.8416289592760181,186,35,0.22857142857142856,0.06884681583476764,581
0.9246231155778895,916,57.17852684144818,0.39759036144578314,297,0.8506787330316742,188,33,0.21212121212121213,0.06735751295336788,579
0.9296482412060302,902,56.30461922596754,0.38420348058902276,287,0.8552036199095022,189,32,0.1875,0.06770833333333333,576
0.9346733668341709,891,55.61797752808989,0.37751004016064255,282,0.8687782805429864,192,29,0.13793103448275862,0.06806282722513089,573
0.9396984924623115,878,54.80649188514357,0.36813922356091033,275,0.8733031674208145,193,28,0.14285714285714285,0.06338028169014084,568
0.9447236180904522,865,53.99500624219725,0.35475234270414996,265,0.8733031674208145,193,28,0.14285714285714285,0.0636042402826855,566
0.949748743718593,848,52.9338327091136,0.34002677376171353,254,0.8823529411764706,195,26,0.15384615384615385,0.06227758007117438,562
0.9547738693467337,834,52.05992509363296,0.3333333333333333,249,0.8914027149321267,197,24,0.16666666666666666,0.05765765765765766,555
0.9597989949748744,826,51.56054931335831,0.32663989290495316,244,0.8914027149321267,197,24,0.16666666666666666,0.05786618444846293,553
0.964824120603015,805,50.24968789013733,0.31459170013386883,235,0.8914027149321267,197,24,0.16666666666666666,0.05545286506469501,541
0.9698492462311558,790,49.313358302122346,0.30522088353413657,228,0.8914027149321267,197,24,0.16666666666666666,0.054409005628517824,533
0.9748743718592965,773,48.252184769038706,0.2891566265060241,216,0.8914027149321267,197,24,0.16666666666666666,0.05303030303030303,528
0.9798994974874372,753,47.00374531835206,0.2744310575635877,205,0.8914027149321267,197,24,0.16666666666666666,0.05009633911368015,519
0.9849246231155779,740,46.192259675405744,0.2637215528781794,197,0.8959276018099548,198,23,0.17391304347826086,0.04854368932038835,515
0.9899497487437187,727,45.38077403245943,0.2597054886211513,194,0.8959276018099548,198,23,0.17391304347826086,0.04930966469428008,507
0.9949748743718593,708,44.19475655430712,0.24497991967871485,183,0.9049773755656109,200,21,0.14285714285714285,0.0499001996007984,501
1.0,691,43.13358302122347,0.23427041499330656,175,0.9095022624434389,201,20,0.1,0.0486815415821501,493
